id,age,income,tenure,district,profit_99,online_99,billpay_99,profit_00,online_00,billpay_00
28498,5,6,19.66,1200,-89,0,0,-168,1,0
28499,5,2,36,1300,308,0,0,266,1,0
28500,3,5,16.58,1200,980,0,0,1276,0,0
28501,7,3,5.33,1100,-58,0,0,-75,0,0
28502,5,9,17.08,1200,26,0,0,129,0,0
28503,4,6,31.66,1200,310,0,0,108,0,0
28504,3,7,1.83,1200,-90,0,0,-82,0,0
28505,,,6.66,1200,-63,0,0,-69,0,0
28506,3,4,4.58,1200,120,0,0,88,1,0
28507,,,16.66,1200,12,0,0,-17,0,0
28508,7,9,29.58,1200,320,0,0,480,0,0
28509,4,9,1.08,1200,-55,0,0,-60,0,0
28510,,1,2.83,1200,22,0,0,,,
28511,3,6,3.66,1200,-18,0,0,-21,0,0
28512,4,7,16.5,1300,92,0,0,-94,0,0
28513,3,6,6.16,1200,-32,0,0,272,0,0
28514,,,1.75,1200,0,0,0,162,0,0
28515,2,6,10.66,1200,-88,1,0,,,
28516,,,3.58,1200,-31,0,0,-31,0,0
28517,3,6,8.25,1200,-28,0,0,122,0,0
28518,1,3,4.58,1200,-37,0,0,-40,0,0
28519,5,4,2.58,1200,-188,0,0,-140,0,0
28520,7,6,9.33,1200,31,0,0,68,0,0
28521,2,3,7.33,1200,-82,0,0,-82,0,0
28522,4,8,5.66,1200,-118,1,0,-166,0,0
28523,,,27.58,1200,96,0,0,,,
28524,6,4,24,1300,833,0,0,841,0,0
28525,2,8,9.91,1200,-94,0,0,-23,0,0
28526,7,4,30.08,1200,-22,0,0,-26,0,0
28527,,,2.16,1300,-56,0,0,-62,0,0
28528,4,9,8.5,1200,88,0,0,,,
28529,,,10.66,1200,-97,0,0,-31,1,0
28530,2,7,18.5,1200,118,0,0,97,0,0
28531,5,6,1.58,1200,105,0,0,29,0,0
28532,5,8,9.5,1200,82,0,0,398,0,0
28533,,,6.91,1300,-19,0,0,-3,0,0
28534,2,6,7.41,1200,-17,0,0,-116,0,0
28535,5,9,10.33,1200,848,0,0,810,0,0
28536,4,7,13.75,1200,6,0,0,,,
28537,2,6,5.58,1200,-44,0,0,-23,0,0
28538,,,1.66,1200,-30,0,0,,,
28539,,,4.66,1200,-21,0,0,,,
28540,5,8,19.91,1200,-15,0,0,-84,0,0
28541,7,2,18,1300,63,0,0,-59,0,0
28542,2,6,9.66,1200,197,0,0,269,0,0
28543,5,7,15.66,1200,-80,0,0,364,0,0
28544,2,8,4.58,1200,-8,0,0,113,0,0
28545,4,8,4.75,1100,100,0,0,54,0,0
28546,2,3,6.91,1100,17,0,0,-7,0,0
28547,4,6,6.33,1300,-29,0,0,-21,0,0
28548,1,,3.41,1200,-52,0,0,-18,0,0
28549,3,4,3.08,1100,-4,0,0,-7,0,0
28550,4,6,11.58,1200,587,0,0,616,0,0
28551,3,6,6.25,1200,118,0,0,-37,0,0
28552,,,2.66,1200,-171,0,0,-167,0,0
28553,4,9,7.75,1200,249,0,0,457,0,0
28554,5,8,15.66,1200,-90,0,0,205,1,0
28555,,,3.75,1300,-61,0,0,-73,0,0
28556,6,4,12.83,1200,58,0,0,-12,0,0
28557,4,9,21.08,1200,546,0,0,500,0,0
28558,7,4,33.25,1100,-87,0,0,-35,0,0
28559,2,6,1.66,1200,701,0,0,676,0,0
28560,2,6,6.5,1200,-2,0,0,10,0,0
28561,3,6,2.66,1200,-18,0,0,-42,0,0
28562,5,5,3.83,1100,516,0,0,325,0,0
28563,6,4,6.75,1100,-141,0,0,-107,0,0
28564,6,1,3.66,1200,-89,0,0,-127,0,0
28565,7,4,3.83,1200,40,0,0,72,0,0
28566,,,11.41,1200,536,0,0,237,0,0
28567,7,8,13.75,1100,42,0,0,54,0,0
28568,3,3,15.83,1200,79,0,0,301,0,0
28569,4,6,1.66,1100,24,0,0,63,0,0
28570,,3,7.5,1200,161,1,0,269,1,0
28571,5,9,8.83,1200,765,0,0,579,0,0
28572,2,6,5.41,1300,-11,0,0,78,0,0
28573,3,9,8.33,1200,57,1,1,52,1,1
28574,4,6,9.08,1200,111,0,0,18,0,0
28575,1,4,2,1200,313,0,0,,,
28576,,,22.08,1300,1,0,0,238,0,0
28577,,,2.08,1200,-34,0,0,,,
28578,2,6,3.83,1200,-73,0,0,29,0,0
28579,1,6,2.25,1200,16,0,0,-18,0,0
28580,1,1,4.83,1200,107,0,0,,,
28581,,3,5.33,1200,18,0,0,,,
28582,4,1,1.16,1200,-3,0,0,-9,0,0
28583,,,3.75,1300,-49,0,0,-40,0,0
28584,4,6,24.08,1200,48,0,0,21,0,0
28585,,,4.66,1200,-30,0,0,-30,0,0
28586,,,4.91,1200,-164,0,0,-47,0,0
28587,4,9,7.91,1200,1255,0,0,845,0,0
28588,,,5.41,1200,-90,0,0,146,0,0
28589,3,4,6.83,1100,-118,0,0,-145,0,0
28590,4,5,0.91,1200,33,0,0,-36,0,0
28591,6,8,9.75,1200,126,0,0,38,0,0
28592,,,0.66,1200,2,0,0,,,
28593,4,4,3.5,1200,-34,0,0,-1,0,0
28594,4,2,6.16,1200,58,0,0,320,0,0
28595,4,5,8.58,1300,-116,0,0,-121,0,0
28596,,,6.91,1200,-16,1,0,296,1,0
28597,5,1,28.83,1100,93,1,1,334,1,0
28598,7,4,8.16,1100,-57,0,0,-56,0,0
28599,3,5,1.08,1200,219,0,0,,,
28600,3,9,7.75,1200,66,0,0,89,1,0
28601,1,1,4,1300,1,0,0,112,0,0
28602,4,9,3.66,1100,983,0,0,2671,1,1
28603,,,4.33,1200,0,0,0,-42,0,0
28604,3,9,1.75,1200,239,0,0,132,0,0
28605,4,7,6.66,1200,47,0,0,,,
28606,,,6.75,1200,-64,0,0,-45,0,0
28607,3,6,11.83,1200,-2,0,0,-2,0,0
28608,3,6,10.5,1200,157,0,0,180,0,0
28609,4,6,2.75,1200,509,0,0,341,0,0
28610,7,4,25.66,1200,-47,0,0,465,0,0
28611,2,3,2.91,1200,-51,1,0,-98,1,0
28612,3,8,19.41,1200,304,0,0,280,0,0
28613,,,9.58,1200,-196,1,1,,,
28614,4,8,37.91,1200,161,0,0,416,1,0
28615,3,4,21.25,1200,-39,0,0,-72,0,0
28616,7,2,6.33,1200,16,0,0,20,0,0
28617,6,5,18.66,1200,-9,0,0,-12,0,0
28618,,,12.83,1200,697,0,0,,,
28619,3,5,17.08,1200,819,0,0,728,0,0
28620,5,4,31.33,1300,277,0,0,181,0,0
28621,3,6,7.25,1200,-65,0,0,,,
28622,6,3,9.16,1100,59,0,0,-82,0,0
28623,3,7,7,1200,333,0,0,446,0,0
28624,7,1,0.66,1200,75,0,0,-25,0,0
28625,,,3.75,1100,291,0,0,543,0,0
28626,6,3,11,1200,-39,0,0,-1,0,0
28627,,,12.08,1200,-29,0,0,,,
28628,,,4.75,1200,-9,1,0,-9,1,0
28629,7,6,16.58,1200,302,0,0,,,
28630,,,0.83,1200,-26,0,0,,,
28631,2,3,2.41,1200,-41,0,0,,,
28632,3,3,3,1300,193,0,0,-106,0,0
28633,2,3,2,1200,-30,0,0,25,0,0
28634,,,3.58,1100,-46,0,0,-10,0,0
28635,2,4,4.58,1300,203,0,0,,,
28636,4,5,17.66,1200,-56,0,0,-30,0,0
28637,2,7,2.33,1100,-48,0,0,,,
28638,3,6,8.91,1200,183,0,0,262,1,0
28639,,,0.58,1300,-28,0,0,,,
28640,3,9,17.66,1200,-26,0,0,376,0,0
28641,4,6,2,1200,-2,0,0,-3,0,0
28642,3,3,4.33,1200,-4,0,0,-15,0,0
28643,5,6,2.75,1200,-3,0,0,-3,0,0
28644,,,30.5,1300,39,0,0,49,0,0
28645,2,2,1.5,1200,-16,1,0,,,
28646,,,1.25,1200,17,0,0,,,
28647,4,3,20.75,1200,79,0,0,80,0,0
28648,4,4,7.16,1200,-2,0,0,181,0,0
28649,3,6,2.83,1200,338,0,0,281,0,0
28650,3,6,14.58,1200,670,0,0,614,0,0
28651,2,4,1,1200,-26,0,0,,,
28652,2,5,1.75,1100,-5,1,0,-26,1,0
28653,4,6,3.91,1300,500,0,0,593,0,0
28654,2,5,11.5,1200,121,0,0,167,0,0
28655,,1,0.5,1200,10,0,0,13,0,0
28656,2,2,5.25,1200,54,1,0,-11,1,0
28657,6,1,22.91,1100,479,0,0,551,0,0
28658,4,1,4.5,1200,216,0,0,307,0,0
28659,4,9,1.25,1200,2,0,0,52,0,0
28660,2,3,6.16,1200,-47,0,0,-72,0,0
28661,,,1,1200,-7,0,0,-44,0,0
28662,2,7,6.5,1200,16,0,0,0,0,0
28663,4,6,13.41,1200,210,0,0,-31,0,0
28664,3,6,5.33,1200,164,0,0,475,0,0
28665,3,1,7.25,1100,-45,0,0,-38,0,0
28666,,1,20.83,1200,133,0,0,86,0,0
28667,5,8,19.16,1200,249,0,0,-135,0,0
28668,,,6.33,1200,207,0,0,,,
28669,,,7.75,1300,394,0,0,339,1,0
28670,6,6,13.33,1300,63,0,0,62,0,0
28671,,,0.91,1300,-15,0,0,,,
28672,,,19.5,1300,210,0,0,204,0,0
28673,4,4,1.25,1200,319,1,0,507,1,1
28674,5,6,27,1200,362,0,0,1067,0,0
28675,4,5,22.83,1200,-110,1,0,-63,1,0
28676,,,11.91,1200,159,0,0,,,
28677,2,4,10.5,1200,-77,0,0,-78,0,0
28678,2,5,3.5,1200,-41,0,0,-23,0,0
28679,4,3,7.25,1200,-47,0,0,-104,0,0
28680,7,6,24.66,1200,482,0,0,241,0,0
28681,3,3,9.66,1200,586,0,0,554,0,0
28682,4,1,10.5,1200,177,0,0,118,0,0
28683,5,9,10.5,1200,603,0,0,36,0,0
28684,,,22.08,1200,668,0,0,38,0,0
28685,7,2,21.66,1200,72,0,0,163,0,0
28686,3,9,2.66,1200,1696,0,0,768,1,1
28687,,,1.5,1300,-6,0,0,,,
28688,3,4,13.41,1200,317,0,0,190,0,0
28689,,,9.66,1200,-111,1,0,-100,0,0
28690,2,7,8.16,1200,-27,0,0,-15,0,0
28691,4,7,22.41,1200,980,1,0,1053,1,0
28692,5,7,5.75,1300,-41,0,0,-2,0,0
28693,,,10.83,1200,63,0,0,69,0,0
28694,7,9,35.58,1200,50,0,0,41,0,0
28695,,,7.41,1200,4,0,0,,,
28696,4,7,6.66,1200,-116,0,0,-65,0,0
28697,3,6,8.33,1300,1131,0,0,414,0,0
28698,,,33.75,1200,-77,1,0,-72,1,0
28699,4,9,21.33,1200,-80,0,0,29,0,0
28700,,3,4,1300,-31,0,0,-31,0,0
28701,2,3,8.33,1200,362,0,0,494,0,0
28702,6,9,24.41,1200,372,0,0,231,0,0
28703,,,6.25,1200,-33,0,0,-18,0,0
28704,4,7,9,1200,-125,0,0,-82,0,0
28705,5,8,12.58,1200,416,0,0,417,0,0
28706,,,1.58,1200,15,0,0,,,
28707,5,6,19.5,1300,-23,0,0,-41,0,0
28708,7,6,2.5,1200,0,0,0,6,0,0
28709,4,6,20.75,1300,80,0,0,67,0,0
28710,7,6,24.91,1200,532,0,0,590,0,0
28711,,,2.75,1300,-20,0,0,,,
28712,,,19.83,1300,16,0,0,-26,0,0
28713,4,2,16,1100,403,0,0,312,0,0
28714,6,6,29,1200,725,0,0,730,0,0
28715,7,2,22.66,1300,16,0,0,62,0,0
28716,3,3,2.33,1100,-17,0,0,-87,0,0
28717,,,1.16,1100,-98,0,0,,,
28718,,,27.5,1200,-53,0,0,-89,0,0
28719,3,9,7.33,1200,153,1,0,242,1,0
28720,2,4,2.66,1300,122,0,0,231,0,0
28721,,,9.16,1200,-18,0,0,,,
28722,4,5,30.08,1200,48,0,0,53,0,0
28723,,,2.83,1200,-6,0,0,,,
28724,,6,0.5,1200,-139,0,0,135,0,0
28725,3,6,24.08,1100,-36,0,0,-36,0,0
28726,3,5,3,1200,5,0,0,47,0,0
28727,3,6,5.5,1200,101,0,0,352,0,0
28728,,,0.66,1200,-20,0,0,,,
28729,7,7,22.08,1200,127,0,0,161,0,0
28730,3,9,8,1200,6,0,0,13,0,0
28731,,,27.08,1100,61,0,0,,,
28732,3,1,4.25,1200,56,0,0,58,0,0
28733,3,6,14.75,1200,390,0,0,-39,0,0
28734,4,6,19.16,1200,-24,1,0,-27,1,0
28735,3,1,0.33,1200,-18,0,0,-1,0,0
28736,,,14.41,1200,103,0,0,96,0,0
28737,2,9,7.75,1200,65,0,0,-8,0,0
28738,5,6,23.75,1200,37,0,0,109,0,0
28739,3,1,1.5,1300,-29,1,0,307,1,0
28740,,,6.91,1300,-44,0,0,-34,0,0
28741,2,6,4.75,1200,58,0,0,202,0,0
28742,4,3,0.5,1300,16,0,0,22,1,0
28743,,,5.33,1200,-3,0,0,,,
28744,3,9,15.41,1200,70,0,0,11,1,0
28745,5,5,2,1100,-27,0,0,-59,0,0
28746,2,9,6.5,1200,-58,0,0,-112,1,0
28747,6,6,3.25,1200,-34,0,0,-30,1,0
28748,5,6,15.33,1200,-205,0,0,-198,0,0
28749,4,5,14.25,1300,-31,0,0,-31,0,0
28750,6,7,24.91,1300,-38,0,0,,,
28751,5,9,6.33,1200,111,0,0,149,0,0
28752,6,6,29.25,1100,34,0,0,-38,0,0
28753,5,6,23.66,1300,1964,0,0,1433,0,0
28754,,,0.91,1200,-76,0,0,,,
28755,,,29,1200,186,0,0,,,
28756,2,2,0.16,1200,-1,0,0,-43,1,0
28757,5,8,1.41,1200,-36,0,0,36,0,0
28758,2,5,10.41,1200,211,1,0,,,
28759,,6,4.41,1200,-6,0,0,114,0,0
28760,2,1,0.33,1200,25,0,0,48,1,0
28761,4,4,7.16,1300,10,0,0,10,0,0
28762,4,7,1.58,1200,-23,1,0,-60,1,0
28763,2,,2.91,1200,-23,1,1,-138,1,1
28764,4,9,2.41,1200,-16,1,0,286,1,0
28765,3,9,2.16,1200,82,0,0,390,0,0
28766,4,4,4.91,1200,24,0,0,147,0,0
28767,,,14,1200,-83,0,0,114,0,0
28768,3,7,10.58,1300,28,0,0,-11,0,0
28769,2,3,6.75,1200,-9,0,0,13,0,0
28770,3,7,16.33,1200,11,0,0,39,1,0
28771,3,6,17.16,1200,-3,0,0,-49,1,0
28772,5,6,7.41,1300,314,0,0,402,0,0
28773,,,16,1100,43,0,0,92,0,0
28774,1,6,3.41,1200,-38,1,0,106,1,0
28775,3,3,5.33,1200,5,1,0,135,1,0
28776,,,13.41,1200,13,0,0,32,0,0
28777,6,4,33.91,1300,222,0,0,374,0,0
28778,2,3,2.08,1200,43,0,0,251,0,0
28779,4,7,0.33,1200,-9,0,0,,,
28780,4,6,12.91,1200,-33,0,0,-15,0,0
28781,3,4,2.58,1200,318,0,0,326,0,0
28782,6,7,15.83,1200,3,0,0,,,
28783,6,3,6.66,1300,-131,0,0,-141,0,0
28784,,,1.08,1200,21,0,0,,,
28785,4,9,13.33,1200,37,0,0,45,0,0
28786,,,1.66,1200,23,0,0,,,
28787,7,3,22.08,1200,-148,0,0,-157,0,0
28788,2,6,6.5,1300,71,0,0,9,0,0
28789,2,8,4.16,1200,171,0,0,155,0,0
28790,,,5.75,1200,42,0,0,36,0,0
28791,5,5,9.5,1200,465,0,0,322,0,0
28792,2,3,17.41,1200,-36,0,0,-22,0,0
28793,,,7.58,1200,-75,0,0,78,1,0
28794,3,6,24.08,1200,-21,0,0,,,
28795,3,6,1.91,1100,-12,0,0,-27,0,0
28796,2,7,4.33,1200,-134,1,0,-127,1,0
28797,,,0.16,1200,34,0,0,,,
28798,1,,3.25,1200,-36,0,0,,,
28799,,,5.91,1200,434,0,0,254,0,0
28800,3,6,5.08,1200,91,0,0,69,0,0
28801,4,7,5.08,1200,-14,0,0,-8,0,0
28802,,3,1,1200,-83,0,0,-83,0,0
28803,5,6,12.08,1200,97,1,1,235,1,1
28804,,,4.25,1200,65,0,0,-9,0,0
28805,,,6.41,1200,289,0,0,-101,0,0
28806,3,1,0.83,1100,-47,0,0,-41,0,0
28807,5,3,9.33,1200,122,0,0,,,
28808,5,4,0.75,1200,-130,0,0,-131,0,0
28809,,,1.41,1200,12,1,0,162,1,0
28810,,,3.58,1100,-21,0,0,-21,0,0
28811,3,4,4.66,1200,-5,0,0,-29,0,0
28812,1,5,6.83,1300,-69,0,0,,,
28813,6,4,21.25,1300,1309,0,0,984,0,0
28814,5,5,10.75,1200,-63,0,0,-60,0,0
28815,2,5,5.91,1200,-157,1,0,-84,1,0
28816,5,5,28,1200,-56,0,0,-55,0,0
28817,,,7.75,1200,-26,0,0,-30,0,0
28818,2,3,2.75,1200,110,0,0,,,
28819,5,9,4.5,1200,484,0,0,-84,0,0
28820,4,6,10.08,1200,116,0,0,409,1,0
28821,,,5,1100,-8,0,0,,,
28822,,,1.66,1200,-8,0,0,,,
28823,3,6,2.91,1200,114,0,0,262,0,0
28824,7,6,14.33,1200,134,0,0,268,0,0
28825,,,31,1200,494,0,0,324,0,0
28826,,,0.33,1200,533,0,0,774,0,0
28827,4,1,2.25,1200,-52,0,0,-11,1,0
28828,,,7,1200,189,0,0,-87,1,0
28829,4,5,4.16,1300,-24,1,0,-82,1,0
28830,4,6,2.75,1200,104,0,0,-7,0,0
28831,3,9,15.25,1200,209,0,0,163,0,0
28832,3,1,0.5,1100,-6,0,0,,,
28833,5,5,8.08,1200,-78,0,0,-28,0,0
28834,7,4,6,1200,321,0,0,2113,0,0
28835,,,4.33,1200,-54,0,0,-61,0,0
28836,,,4.58,1200,37,0,0,,,
28837,2,9,15.66,1200,-86,1,0,-86,1,0
28838,3,7,14.83,1200,-7,0,0,-23,0,0
28839,2,4,4.75,1200,284,0,0,199,0,0
28840,3,9,7.16,1200,75,0,0,110,1,0
28841,,,2.58,1200,120,0,0,-4,1,0
28842,7,6,13.75,1200,-60,0,0,-56,0,0
28843,,8,0.66,1200,-44,0,0,-11,0,0
28844,4,5,20.25,1200,-26,0,0,82,0,0
28845,,6,0.33,1200,15,0,0,7,0,0
28846,,,12.75,1300,48,0,0,88,0,0
28847,7,3,22.83,1200,-127,0,0,-128,0,0
28848,4,1,3.83,1200,690,0,0,647,0,0
28849,4,6,6.66,1200,812,0,0,-32,0,0
28850,5,8,30.08,1200,432,0,0,106,0,0
28851,1,5,0.16,1300,-18,0,0,,,
28852,2,5,6.41,1100,-27,1,0,,,
28853,2,4,0.83,1300,10,0,0,,,
28854,,,11,1200,-5,0,0,,,
28855,,,7.66,1200,-94,1,0,,,
28856,6,2,26.58,1100,35,0,0,14,0,0
28857,7,1,12.25,1200,2,0,0,-1,0,0
28858,6,3,10.33,1200,142,0,0,143,0,0
28859,,,19.83,1300,1207,0,0,,,
28860,,,26.33,1200,-86,0,0,-108,0,0
28861,,,16.08,1200,-9,0,0,,,
28862,5,9,9.91,1200,743,0,0,758,0,0
28863,6,4,17.5,1300,331,0,0,234,0,0
28864,4,8,7.33,1200,1,1,0,16,1,0
28865,2,4,2.66,1200,12,0,0,,,
28866,,,3.16,1300,52,0,0,-18,0,0
28867,3,6,6.33,1300,186,0,0,113,0,0
28868,4,9,29.5,1200,-143,0,0,-139,0,0
28869,3,8,10.66,1200,1049,0,0,79,0,0
28870,,,9.5,1200,314,0,0,185,0,0
28871,5,5,20.66,1300,-161,1,0,-172,1,0
28872,,,9.66,1200,447,0,0,,,
28873,5,6,2.25,1200,225,0,0,108,0,0
28874,3,4,4.91,1200,-3,0,0,0,0,0
28875,3,4,3.66,1200,96,0,0,840,0,0
28876,7,8,6.66,1200,35,1,1,108,1,1
28877,2,5,17.16,1200,80,0,0,557,0,0
28878,,1,4.41,1200,-20,0,0,93,0,0
28879,,,3.08,1200,-63,0,0,,,
28880,,,11.25,1200,-16,0,0,-15,0,0
28881,,,1.83,1200,149,0,0,189,0,0
28882,2,3,2.58,1300,-45,1,0,0,1,0
28883,3,1,2,1200,254,0,0,,,
28884,3,6,3.16,1200,29,1,1,-70,1,1
28885,5,7,12.08,1200,471,0,0,413,0,0
28886,2,6,7.33,1200,-17,0,0,-30,0,0
28887,6,6,10.83,1200,-132,0,0,-110,0,0
28888,2,7,4.75,1200,-3,1,0,-87,1,1
28889,7,4,18,1200,-162,0,0,-162,0,0
28890,3,6,0.83,1200,-203,0,0,-76,0,0
28891,2,6,4.75,1200,-118,1,0,-45,1,0
28892,7,3,0.83,1200,1696,0,0,1155,0,0
28893,,,15.33,1200,-30,0,0,,,
28894,4,9,14,1200,16,0,0,15,0,0
28895,,,1.5,1300,-35,0,0,,,
28896,6,9,7.58,1200,16,0,0,21,0,0
28897,7,4,13.83,1200,-12,0,0,-11,0,0
28898,,,3.25,1200,-31,0,0,160,1,0
28899,,,36.58,1300,60,0,0,-60,0,0
28900,4,8,0.41,1300,-19,0,0,-45,0,0
28901,3,3,2,1200,-71,1,0,-103,1,0
28902,4,9,3,1200,261,1,0,81,1,0
28903,7,3,17.16,1100,-16,0,0,-28,0,0
28904,7,2,27.91,1300,-111,0,0,-71,0,0
28905,,,23.58,1200,136,0,0,468,0,0
28906,3,6,8.16,1200,55,0,0,24,0,0
28907,3,6,1.91,1200,181,0,0,,,
28908,,,0.75,1200,41,0,0,-3,0,0
28909,,,1.16,1200,447,0,0,,,
28910,3,6,5.75,1200,-96,0,0,2,0,0
28911,,,1.25,1200,14,0,0,,,
28912,3,5,4.33,1200,177,0,0,325,0,0
28913,4,6,0.91,1200,-36,1,1,-33,1,0
28914,,,0.83,1200,14,0,0,-3,0,0
28915,5,6,4,1200,169,0,0,,,
28916,,,1.41,1200,-22,0,0,-28,0,0
28917,,,29.5,1200,382,0,0,2565,0,0
28918,,,22.75,1200,727,0,0,779,0,0
28919,2,3,12.5,1200,187,0,0,67,0,0
28920,,,1.91,1200,75,0,0,-26,1,0
28921,4,5,30.08,1300,-127,0,0,132,0,0
28922,7,2,33.83,1100,-138,0,0,-85,0,0
28923,4,6,4.91,1200,-8,0,0,23,0,0
28924,4,6,15.5,1100,11,0,0,93,0,0
28925,4,6,8.16,1200,203,1,0,314,1,0
28926,4,5,15.33,1200,-83,0,0,-99,0,0
28927,3,6,11.16,1100,119,0,0,3,0,0
28928,,,17.5,1200,837,0,0,,,
28929,3,4,4.33,1200,-25,1,0,-20,1,0
28930,7,6,0.75,1200,-6,0,0,3,0,0
28931,,,2.75,1200,121,0,0,197,0,0
28932,7,3,10.75,1200,271,0,0,,,
28933,,,13.66,1100,-43,0,0,,,
28934,4,9,17.58,1200,1019,0,0,202,0,0
28935,4,8,7.08,1200,-26,0,0,358,0,0
28936,7,1,7.16,1200,5,0,0,51,0,0
28937,4,5,11.91,1300,-57,0,0,69,0,0
28938,,,2.25,1200,193,0,0,,,
28939,2,3,5.16,1200,13,0,0,173,1,0
28940,3,6,5.83,1200,-45,0,0,-34,0,0
28941,3,4,11.25,1300,343,1,0,978,1,0
28942,,,3,1200,458,0,0,597,0,0
28943,5,5,5.41,1300,74,0,0,-61,0,0
28944,,,11.25,1200,170,0,0,,,
28945,1,3,0.41,1200,49,0,0,399,0,0
28946,3,1,11,1200,68,0,0,-71,0,0
28947,4,6,10.33,1200,1,0,0,92,0,0
28948,2,7,5.5,1200,-68,0,0,-64,0,0
28949,2,5,1.75,1200,-6,1,0,-7,1,0
28950,7,6,6.58,1200,-54,0,0,-16,0,0
28951,,,7.41,1200,-83,0,0,,,
28952,7,9,26.75,1200,71,0,0,8,0,0
28953,,,16.41,1200,18,0,0,,,
28954,,,3.91,1200,-38,0,0,,,
28955,4,7,12.25,1200,107,0,0,261,0,0
28956,3,1,1.33,1100,-4,0,0,-8,0,0
28957,,,7.66,1200,-132,0,0,85,0,0
28958,3,1,13.91,1100,49,0,0,55,0,0
28959,,,8.5,1200,313,1,0,413,1,1
28960,,,9.41,1200,-25,0,0,,,
28961,,,2.75,1200,-37,0,0,-49,0,0
28962,2,1,3.91,1300,-97,0,0,129,0,0
28963,3,4,9.91,1200,412,0,0,356,0,0
28964,,,3.41,1200,-23,1,0,1126,1,0
28965,6,6,22.83,1100,-51,0,0,-40,0,0
28966,3,6,17.66,1200,523,1,0,688,1,0
28967,,,25.5,1200,113,1,0,206,1,0
28968,3,9,3.66,1200,236,0,0,-55,1,0
28969,2,7,3,1200,-16,0,0,-31,0,0
28970,2,6,10.75,1200,-50,1,0,-105,1,0
28971,2,,2.41,1200,-28,0,0,-28,0,0
28972,,,7.25,1300,-4,0,0,4,0,0
28973,5,5,35.41,1100,489,0,0,278,0,0
28974,3,6,21,1200,101,0,0,534,0,0
28975,3,8,10.5,1200,-136,0,0,-121,0,0
28976,6,6,0.33,1200,120,0,0,14,0,0
28977,2,9,4.5,1200,-122,0,0,-56,1,0
28978,4,8,13,1200,-7,0,0,,,
28979,2,,2.75,1200,45,0,0,-11,0,0
28980,3,9,8.5,1200,234,0,0,,,
28981,7,7,5.41,1200,29,0,0,24,0,0
28982,6,3,20.41,1300,386,0,0,509,0,0
28983,6,9,14.5,1200,88,0,0,135,0,0
28984,2,6,7.58,1200,19,0,0,-23,1,0
28985,,,15.66,1200,403,0,0,257,0,0
28986,4,3,6.33,1200,-14,0,0,-16,0,0
28987,3,6,9.08,1200,-122,1,0,-111,1,0
28988,1,1,2.33,1300,-3,0,0,-3,0,0
28989,,,0.75,1200,-5,0,0,,,
28990,5,7,6.16,1200,344,0,0,326,0,0
28991,6,8,4.25,1200,1,1,0,-4,0,0
28992,5,4,17.5,1300,124,0,0,400,0,0
28993,4,2,10.83,1100,95,0,0,70,0,0
28994,3,9,8.41,1300,25,0,0,34,0,0
28995,4,5,17.66,1300,392,0,0,45,0,0
28996,4,4,1.33,1200,-19,0,0,-27,0,0
28997,6,1,14.58,1100,597,0,0,1199,0,0
28998,3,5,7.41,1200,-78,0,0,-101,0,0
28999,4,8,17.75,1200,66,0,0,46,0,0
29000,5,7,4.75,1200,1208,0,0,1071,0,0
29001,2,4,7.5,1100,-73,1,0,-88,1,0
29002,1,6,5.16,1200,52,0,0,,,
29003,5,8,2.41,1200,0,0,0,,,
29004,6,3,20.5,1200,22,0,0,112,0,0
29005,1,1,3.91,1100,-99,0,0,,,
29006,6,7,22.16,1200,119,0,0,113,1,1
29007,4,7,15.91,1200,426,0,0,376,0,0
29008,5,7,18.58,1200,229,0,0,207,0,0
29009,,,2.33,1200,-3,0,0,,,
29010,4,6,19.66,1200,136,0,0,-47,0,0
29011,2,1,1,1100,-30,0,0,-59,0,0
29012,,,3.66,1200,705,1,0,939,1,1
29013,3,9,11.5,1200,-64,1,0,461,1,0
29014,6,4,15.75,1200,917,0,0,192,0,0
29015,6,5,15.25,1200,286,0,0,186,0,0
29016,4,5,27,1200,48,0,0,9,0,0
29017,,,8.58,1200,76,0,0,,,
29018,2,7,1.41,1300,-1,0,0,,,
29019,,,6.41,1200,-3,0,0,,,
29020,4,7,2,1200,-35,1,0,-15,1,0
29021,4,,1.25,1200,201,0,0,640,1,0
29022,4,8,11.41,1200,863,0,0,460,1,1
29023,5,6,3.91,1200,-18,0,0,-34,0,0
29024,,,5.75,1200,-2,0,0,-77,1,0
29025,,,0.5,1200,-35,0,0,,,
29026,3,5,2.75,1300,106,0,0,205,0,0
29027,7,4,22.33,1100,500,0,0,,,
29028,2,8,0.33,1200,1,0,0,,,
29029,,,3.25,1200,1,1,0,0,1,0
29030,2,5,12,1200,55,0,0,,,
29031,7,2,9.25,1300,78,0,0,275,0,0
29032,2,9,8.58,1200,85,0,0,80,1,0
29033,3,5,5.83,1100,-85,0,0,-55,0,0
29034,5,4,3.08,1200,-155,0,0,31,0,0
29035,,,1.5,1200,52,0,0,,,
29036,5,2,24.33,1200,275,0,0,,,
29037,2,6,6.66,1200,-113,0,0,-72,0,0
29038,2,4,5.08,1200,139,1,0,-55,1,0
29039,,,1.75,1200,51,0,0,,,
29040,1,7,13.5,1200,-217,1,0,-181,1,0
29041,3,6,16.5,1200,-120,1,0,-121,1,0
29042,1,1,1.5,1200,-22,0,0,-19,1,0
